exhaustive_data,D1,D2,D3,D4,D5,D6,D7,D8,D9
-0.425,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4394,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4536,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4676,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4814,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.495,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5084,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5216,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5346,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5474,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5724,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5846,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5966,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6084,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.62,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6314,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6426,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6536,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6644,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.675,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6854,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6956,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7154,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.725,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7344,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7436,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7526,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7614,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.77,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7784,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7866,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7946,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8024,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8174,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8246,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8316,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8384,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.845,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8514,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8576,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8636,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8694,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.875,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8804,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8856,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8906,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8954,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9044,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9086,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9126,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9164,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.92,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9234,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9266,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9296,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9324,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.935,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9374,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9396,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9416,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9434,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.945,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9464,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9476,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9486,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9494,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.95,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9504,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9506,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9506,-0.9506,-999,-999,-999,-999,-999,-999,-999,-999
-0.9504,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.95,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9494,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9486,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9476,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9464,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.945,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9434,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9416,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9396,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9374,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.935,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9324,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9296,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9266,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9234,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.92,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9164,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9126,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9086,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9044,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8954,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8906,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8856,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8804,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.875,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8694,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8636,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8576,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8514,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.845,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8384,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8316,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8246,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8174,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8024,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7946,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7866,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7784,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.77,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7614,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7526,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7436,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7344,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.725,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7154,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6956,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6854,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.675,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6644,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6536,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6426,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6314,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.62,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6084,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5966,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5846,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5724,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5474,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5346,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5216,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5084,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.495,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4814,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4676,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4536,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4394,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.425,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4104,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3956,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3654,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.35,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3344,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3186,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3026,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2864,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.27,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2534,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2366,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2196,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2024,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.185,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1674,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1496,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1316,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1134,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.095,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0764,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0576,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0386,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0194,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0196,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0394,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0588,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.039,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0194,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0192,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0382,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.057,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0756,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.094,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1122,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1302,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.148,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1656,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.183,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2002,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2172,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.234,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2506,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.267,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2832,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2992,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.315,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3306,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.346,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3612,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3762,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.391,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.42,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4342,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4482,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.462,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4756,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.489,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5022,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5152,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.528,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5406,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.553,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5652,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5772,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.589,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6006,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.612,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6232,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6342,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.645,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6556,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.666,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6762,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6862,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.696,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.715,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7242,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7332,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.742,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7506,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.759,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7672,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7752,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.783,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7906,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.798,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8052,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8122,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.819,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8256,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.832,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8382,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8442,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8556,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.861,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8662,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8712,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.876,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.885,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8892,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8932,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.897,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9006,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.904,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9072,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9102,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.913,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9156,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.918,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9202,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9222,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.924,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9256,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.927,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9282,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9292,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.93,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9306,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.931,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9312,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9312,-0.9312,-0.9312,-0.9312,-0.9312,-999,-999,-999,-999,-999
-0.931,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9306,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.93,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9292,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9282,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.927,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9256,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.924,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9222,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9202,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.918,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9156,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.913,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9102,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9072,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.904,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.9006,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.897,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8932,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8892,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.885,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.876,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8712,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8662,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.861,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8556,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8442,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8382,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.832,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8256,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.819,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8122,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.8052,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.798,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7906,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.783,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7752,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7672,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.759,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7506,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.742,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7332,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7242,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.715,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.7056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.696,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6862,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6762,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.666,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6556,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.645,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6342,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6232,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.612,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6006,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.589,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5772,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5652,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.553,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5406,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.528,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5152,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5022,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.489,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4756,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.462,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4482,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4342,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.42,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.391,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3762,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3612,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.346,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3306,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.315,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2992,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2832,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.267,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2506,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.234,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2172,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2002,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.183,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1656,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.148,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1302,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1122,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.094,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0756,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.057,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0382,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0192,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0194,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.039,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0588,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.078,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0582,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0386,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0192,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.019,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0378,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0564,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0748,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.093,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.111,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1288,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1464,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1638,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.181,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.198,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2148,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2314,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2478,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.264,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.28,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2958,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3114,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3268,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.342,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.357,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3718,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.3864,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4008,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.415,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.429,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4428,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4564,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.4698,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.483,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.496,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5088,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5214,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5338,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.546,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.558,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5698,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5814,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.5928,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.604,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.615,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6258,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6364,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6468,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.657,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.667,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6768,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6864,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.6958,-999,-999,-999,-999,-999,-999,-999,-999,-999
